"","gene_id","gene_type","logFC","AveExpr"
"7080","ENSG00000271532.1","processed_pseudogene",-0.0232340570818651,5.56077648072008
"2852","ENSG00000276756.4","transcribed_unprocessed_pseudogene",-0.0068747162416493,4.31223344869323
"12998","ENSG00000213851.3","processed_pseudogene",0.0275738898645766,4.359648639637
"5803","ENSG00000273233.1","lincRNA",-0.0175692702081846,6.42210812934421
"8718","ENSG00000199203.1","misc_RNA",-0.0263739902108658,6.42731453835397
"14935","ENSG00000251532.1","lincRNA",-0.00411623045087609,3.59981661857367
"10949","ENSG00000241397.1","antisense",-0.0213431989057982,5.30422582855241
"14438","ENSG00000252604.1","snRNA",0.0293354473355465,5.17095349678279
"14142","ENSG00000250241.5","lincRNA",-0.0317731771259179,6.02070560448926
"5592","ENSG00000234597.1","lincRNA",-0.00735066013498402,6.24722038123845
"8825","ENSG00000278524.1","miRNA",0.0195648523837458,6.61652835772633
"16585","ENSG00000168916.15","protein_coding",-0.0200702493429714,2.69759204962981
"2170","ENSG00000237959.1","processed_pseudogene",-0.0109865658140382,4.94041699294357
"2154","ENSG00000153936.16","protein_coding",0.0216447384744081,7.06602772150494
"12978","ENSG00000249887.1","processed_pseudogene",-0.0466151180054691,7.23451505326171
"14448","ENSG00000249770.1","unprocessed_pseudogene",-0.0313470003385402,5.53947773124656
"7692","ENSG00000263783.1","miRNA",-0.0268513782786595,2.70215119438968
"10491","ENSG00000163412.12","protein_coding",-0.00990122497429666,2.8375563005727
"2903","ENSG00000211451.12","transcribed_unitary_pseudogene",0.0176880545788135,9.96517234059003
"4203","ENSG00000080910.12","protein_coding",-0.00966039602641649,7.12872520652783
"18787","ENSG00000157343.8","protein_coding",-0.0022836432058883,5.71296300091901
"6933","ENSG00000277747.1","unprocessed_pseudogene",0.0165495379451871,3.00846185145404
"14899","ENSG00000180104.15","protein_coding",0.00317722293651665,1.95696862952819
"97","ENSG00000283712.1","miRNA",-0.0192884169023591,4.87063221964937
"8363","ENSG00000273240.1","antisense",-0.00115720593501798,3.59644257714591
"11870","ENSG00000121853.3","protein_coding",0.0278957632791159,6.89017228945666
"11422","ENSG00000249986.1","processed_pseudogene",0.0338675282861722,3.1917514114613
"7726","ENSG00000228043.5","lincRNA",0.026888769171519,8.26500159420691
"13558","ENSG00000189308.10","protein_coding",-0.00715486709913843,5.22155945606073
"9809","ENSG00000200579.1","misc_RNA",-0.0245354183694925,5.31389843294501
"16930","ENSG00000131495.8","protein_coding",-0.000946925987607891,1.03902613434608
"9768","ENSG00000230830.1","antisense",0.00126885185663745,1.93378371690692
"15475","ENSG00000132356.11","protein_coding",0.0236216269265453,4.58306641619244
"3868","ENSG00000229785.1","processed_pseudogene",-0.00532384463765562,2.68301340948394
"7176","ENSG00000238250.1","sense_intronic",-0.0309286430690548,4.22606629165762
"15442","ENSG00000249071.2","antisense",-0.0173511540103321,3.84390827620539
"6293","ENSG00000229503.1","processed_pseudogene",-0.0255882954131557,4.2410224090191
"1411","ENSG00000178028.13","protein_coding",0.012879476815029,2.61031146957892
"18436","ENSG00000278104.1","misc_RNA",0.0119673999968296,1.49662117913797
"3224","ENSG00000163221.8","protein_coding",0.00872411068450735,4.60185193425249
"13779","ENSG00000241981.2","processed_pseudogene",0.0027303548718761,2.26587479897617
"5392","ENSG00000232835.1","lincRNA",0.00508392324199287,2.4779878008484
"6852","ENSG00000225523.2","IG_V_gene",0.0339124443684204,6.60010655617894
"9061","ENSG00000224376.1","processed_transcript",-0.00085673424151058,0.844831707737089
"3638","ENSG00000213075.7","transcribed_processed_pseudogene",-0.0220006930686107,3.52307784320541
"5064","ENSG00000283166.1","processed_pseudogene",-0.0239272811795606,5.06581715719988
"3006","ENSG00000269713.7","protein_coding",0.0212447614801483,4.21405486538959
"1767","ENSG00000228121.1","processed_pseudogene",-0.0199739216124322,5.17351431234177
"10561","ENSG00000241622.1","processed_pseudogene",0.0314013560949382,5.02906685119819
"9274","ENSG00000172482.4","protein_coding",-0.0230806582210354,8.22661590193401
"17694","ENSG00000113269.13","protein_coding",-0.00250143917503716,0.949388314826451
"6177","ENSG00000285519.1","antisense",0.00335336370251406,4.25695613246749
"332","ENSG00000285701.1","antisense",0.00395221839826507,1.0542120955306
"1316","ENSG00000127129.9","protein_coding",-0.0163797028902635,7.19322086028214
"647","ENSG00000225986.1","antisense",0.0179927587440351,4.72910058061173
"550","ENSG00000206652.1","snRNA",0.00765472924027525,2.45815415172173
"3578","ENSG00000026751.16","protein_coding",0.00272201649877284,0.996240832084598
"7147","ENSG00000272861.1","lincRNA",0.035831145871515,4.74931813306306
"12868","ENSG00000275250.1","processed_pseudogene",0.011557236604319,7.67017752245059
"6107","ENSG00000275423.1","processed_pseudogene",0.0146673226901721,2.14911875752227
"346","ENSG00000264881.1","miRNA",0.0136839299195454,1.19997905924457
"9309","ENSG00000204099.11","protein_coding",-0.000885479769297629,-0.849110632264607
"18834","ENSG00000112130.16","protein_coding",-0.0149953738244206,4.81180102221311
"12306","ENSG00000145107.15","protein_coding",0.0113530566564894,6.37740166594071
"18945","ENSG00000112619.7","protein_coding",0.0266718206382386,6.41443452528089
"12844","ENSG00000251373.1","processed_pseudogene",0.0337847913245676,2.8580015309636
"14489","ENSG00000280140.1","TEC",0.0336279043991836,7.55778445557405
"10033","ENSG00000114648.11","protein_coding",-0.0180040611390034,3.07482859111472
"3242","ENSG00000189171.14","protein_coding",0.0354383967519406,5.0314648294747
"15026","ENSG00000215217.6","protein_coding",0.0161613375075631,8.47849352091058
"13250","ENSG00000222765.1","snRNA",-0.0227970683511155,7.90450881696968
"12097","ENSG00000073792.15","protein_coding",0.0210921414745728,6.07170161337891
"5333","ENSG00000151353.14","protein_coding",0.0099134825790801,4.69348521327118
"16796","ENSG00000265924.1","miRNA",-0.0368110985060229,5.31469564115753
"16065","ENSG00000271043.2","processed_pseudogene",-0.0225482075475181,6.53841132173403
"11564","ENSG00000198843.12","protein_coding",-0.0315848250262365,6.32575421774424
"15712","ENSG00000049167.14","protein_coding",-0.0213219499052216,4.3328275367048
"3653","ENSG00000252262.1","rRNA_pseudogene",-0.0210927751291612,6.38137890229995
"6524","ENSG00000187605.15","protein_coding",0.0358813034233556,5.76749455624041
"11314","ENSG00000277723.1","miRNA",0.0101581212682891,4.7228201412013
"11064","ENSG00000250174.5","antisense",0.00242002325215761,6.97357222323955
"12158","ENSG00000224187.1","lincRNA",-0.017559177388958,2.68279078955532
"6071","ENSG00000119878.5","protein_coding",-0.0088538017849324,5.06864885777944
"10749","ENSG00000242573.1","processed_pseudogene",-0.0264459788580675,4.32161730046084
"6527","ENSG00000217702.2","lincRNA",-0.0163885968821104,6.81939636653669
"10908","ENSG00000239453.1","antisense",0.0134772123781646,9.11918504537484
"15083","ENSG00000271980.1","antisense",0.0528316454843518,5.42646700382411
"9351","ENSG00000113851.14","protein_coding",0.00289005515648148,2.01989238141408
"9258","ENSG00000276366.1","snoRNA",-0.0251032093356799,2.73881147670253
"11349","ENSG00000201325.1","rRNA_pseudogene",-0.0045631878667072,8.56099957250855
"17727","ENSG00000249287.1","processed_pseudogene",0.037784628149051,4.40655616684103
"12338","ENSG00000228109.1","antisense",0.0410536821840675,4.8246766962569
"10444","ENSG00000241587.3","misc_RNA",0.0122861134492838,3.35772631971669
"17310","ENSG00000253792.1","lincRNA",-0.0247305323881483,2.92786306354225
"1678","ENSG00000116212.14","protein_coding",-0.0271251447390554,5.54636676761106
"16984","ENSG00000278936.1","antisense",-0.00899287672049129,5.26442277897602
"3844","ENSG00000283683.1","protein_coding",-0.0229283222255033,4.52724255557286
"6727","ENSG00000233673.7","transcribed_unprocessed_pseudogene",0.00264431301063377,3.31796144803367
"13483","ENSG00000248831.2","processed_pseudogene",-0.00416600464642966,8.21268375837151
"18335","ENSG00000237425.1","processed_pseudogene",-0.00557190273092106,5.40364832072455
"16627","ENSG00000282925.1","lincRNA",0.0126216646403744,3.61595821875791
"16064","ENSG00000249655.1","antisense",-0.0153462092050635,4.08069702120564
"8391","ENSG00000227542.1","lincRNA",0.00247146254027394,3.77978724620605
"54","ENSG00000234711.1","unprocessed_pseudogene",0.0129429794074329,4.53290940151228
"3168","ENSG00000143631.10","protein_coding",-0.0345742870553371,3.66768565799353
"16484","ENSG00000185641.6","processed_pseudogene",-0.00765054387684301,7.83491959846597
"3905","ENSG00000203737.3","protein_coding",-0.00828495074649548,6.62430337234836
"16439","ENSG00000258864.1","protein_coding",-0.00583046943538069,4.78071612749003
"17565","ENSG00000221464.1","miRNA",0.0220506876982335,5.72512438883926
"2479","ENSG00000244716.3","processed_pseudogene",-0.0418274769511395,5.50067997358811
"7125","ENSG00000225765.1","lincRNA",0.00935671882647477,1.3287167325615
"1740","ENSG00000187889.12","protein_coding",0.00694245058158247,7.19431051481429
"3876","ENSG00000117586.10","protein_coding",-0.0196526089971729,4.90656670047585
"12249","ENSG00000233987.1","lincRNA",0.0406657585403388,6.27761499977144
"1849","ENSG00000177414.13","protein_coding",-0.0169030981871389,6.76668830592132
"15019","ENSG00000251678.1","lincRNA",0.00178049439459243,5.11578295395627
"6652","ENSG00000182814.7","transcribed_processed_pseudogene",-0.0169205818979723,4.35238592121433
"16744","ENSG00000006837.11","protein_coding",-0.0204529170120136,2.79915423799956
"598","ENSG00000117148.7","protein_coding",-0.0298520507190256,5.99110236733679
"17898","ENSG00000223342.2","lincRNA",-0.00273532999578579,6.50915883736774
"9206","ENSG00000124839.12","protein_coding",-0.0273688906119838,5.32187322564015
"11980","ENSG00000242068.1","processed_pseudogene",0.0342303290282532,3.93385540503913
"11419","ENSG00000215606.4","processed_pseudogene",-0.0342765502028568,4.17899600177635
"18780","ENSG00000228559.1","lincRNA",-0.018899020135208,5.21845716785039
"17631","ENSG00000145916.18","protein_coding",0.0252063919502191,5.986789541037
"9483","ENSG00000233026.1","processed_pseudogene",-0.0279848929893034,5.92799736398951
"17603","ENSG00000131188.11","protein_coding",-0.0141815915168055,8.43151935906138
"11777","ENSG00000240458.1","processed_pseudogene",0.00181176982428613,0.463556973416459
"8677","ENSG00000163251.3","protein_coding",0.0199031634725708,7.63182398567318
"1926","ENSG00000285473.1","lincRNA",-0.0326558009198374,5.54930174649871
"10758","ENSG00000081154.11","protein_coding",-0.00290740639894328,0.739057814204343
"15449","ENSG00000265304.1","miRNA",-0.00266531814434167,0.751071783369934
"8359","ENSG00000138381.9","protein_coding",0.0117212189216265,3.97033154594784
"16566","ENSG00000168938.5","protein_coding",0.0186142708060419,6.49382134926309
"848","ENSG00000270733.1","processed_pseudogene",-0.00802785232935909,2.18075726968646
"659","ENSG00000215520.3","processed_pseudogene",0.00588448557418365,1.20847582946969
"868","ENSG00000235069.2","processed_pseudogene",-0.0054210991792253,6.80709175057971
"3851","ENSG00000236741.4","processed_pseudogene",-0.0310284966098746,4.84622579621387
"10519","ENSG00000255423.1","protein_coding",0.042210372544996,4.35103824898925
"13494","ENSG00000249072.1","processed_pseudogene",0.00269229125664131,3.17920233048067
"12633","ENSG00000284648.1","unprocessed_pseudogene",-0.00228382970227651,5.13485466780597
"16851","ENSG00000120738.7","protein_coding",0.00228660257169472,3.90136534010522
"873","ENSG00000204160.11","protein_coding",0.00436738008519178,3.94543073984709
"13283","ENSG00000250026.5","transcribed_unprocessed_pseudogene",-0.0156231726088729,7.02190069523272
"16486","ENSG00000271918.1","antisense",-0.0159101377563641,5.81319848851895
"4985","ENSG00000231768.1","lincRNA",-0.0280996252151253,4.56264312366213
"11461","ENSG00000241679.2","processed_transcript",0.013271865672156,5.32269417839084
"8907","ENSG00000114923.16","protein_coding",0.0351059410136625,6.22088464929197
"7507","ENSG00000234044.1","processed_pseudogene",0.0207904934179793,6.9313317961314
"8332","ENSG00000226553.1","processed_pseudogene",-0.0202784727156292,5.93681323404448
"14471","ENSG00000248629.1","antisense",0.0375657938137429,3.2444258919194
"18498","ENSG00000196260.4","protein_coding",0.0147493691968916,5.6929043428554
"3399","ENSG00000160781.16","protein_coding",0.00253262768298696,5.37151953899796
"3916","ENSG00000181101.7","processed_pseudogene",0.00705805793945262,7.39170363349693
"3193","ENSG00000197084.5","protein_coding",0.00766976811696344,3.36057574356889
"2265","ENSG00000223745.7","processed_transcript",-0.00418537339606222,6.88848039975009
"5520","ENSG00000203643.3","antisense",0.0162644308785993,4.6504087583221
"12773","ENSG00000251516.1","unprocessed_pseudogene",0.0176674249366273,5.41440230466521
"16719","ENSG00000279691.1","TEC",0.00359010554883533,3.79990996753809
"3025","ENSG00000203814.6","protein_coding",-0.0261482116706631,4.19040390478134
"10854","ENSG00000244722.1","processed_pseudogene",0.00105157916576067,1.73663815624733
"5067","ENSG00000232154.2","processed_pseudogene",-0.00441724416464521,2.36688372662524
"13275","ENSG00000187054.15","protein_coding",0.0328768767981558,4.87820974887551
"1447","ENSG00000186603.5","protein_coding",-0.0037258806857245,8.27460812818327
"8043","ENSG00000199348.1","snRNA",0.0323200255413991,4.30006560539315
"4435","ENSG00000198049.6","protein_coding",-0.0241061226967998,4.39700331347559
"18035","ENSG00000007944.14","protein_coding",-0.01850888350455,3.34242690674076
"9119","ENSG00000199781.1","misc_RNA",0.00479338264318312,5.98146566918088
"7138","ENSG00000269707.1","sense_overlapping",-0.0185135898124772,5.76924052511622
"10576","ENSG00000222574.1","misc_RNA",0.00100769173697781,7.07822009126442
"9722","ENSG00000236732.1","unprocessed_pseudogene",-0.0227622840732693,2.7955502399175
"3778","ENSG00000143185.3","protein_coding",0.0110648245206494,3.69426589888367
"11707","ENSG00000232374.5","processed_pseudogene",-0.0025383132857662,1.48084111496571
"9006","ENSG00000272237.1","snoRNA",-0.0324762463725893,3.23591333293758
"8324","ENSG00000259915.2","lincRNA",0.0010788594311153,7.17418239438872
"8397","ENSG00000168497.4","protein_coding",-0.000892842209070189,0.411431653431121
"877","ENSG00000198746.12","protein_coding",-0.0070873491201449,4.92261061831558
"16642","ENSG00000265691.1","miRNA",-0.0362289093183157,4.45660096916053
"18225","ENSG00000199289.1","snRNA",0.00358374664840502,2.71519385905828
"15574","ENSG00000249270.1","processed_pseudogene",0.00666818742961592,6.63972901519829
"5797","ENSG00000242915.1","processed_pseudogene",-0.0211066168421227,2.45006954155628
"3105","ENSG00000163155.11","protein_coding",-0.0130303738257431,6.34621914981527
"5487","ENSG00000239053.1","snRNA",0.0322940954046015,5.36540250356769
"17600","ENSG00000131187.9","protein_coding",0.0205151392022837,7.48335837725903
"8405","ENSG00000278406.1","misc_RNA",-0.0366118843848002,4.14099821580075
"6737","ENSG00000204745.4","unprocessed_pseudogene",-0.00546834020015575,4.57102235809327
"3738","ENSG00000143195.12","protein_coding",0.0123715405659499,7.35508521690641
"14898","ENSG00000221990.4","antisense",0.0253934380371914,4.67499989662744
"3083","ENSG00000200175.1","snRNA",0.000692319946493543,2.55193549988433
"18166","ENSG00000242387.1","transcribed_processed_pseudogene",0.00354431480473937,4.31541988667558
"8179","ENSG00000128652.11","protein_coding",-0.00303171905629976,4.7190360232347
"9787","ENSG00000093167.17","protein_coding",-0.00300596561247876,7.46516513724412
"165","ENSG00000157873.17","protein_coding",-0.00242821177125487,3.58072374065326
"2923","ENSG00000274428.1","snRNA",-0.0327151844964645,5.19317248423296
"7032","ENSG00000222000.7","antisense",-0.00711591791178262,7.38381956018708
"1723","ENSG00000232198.2","processed_pseudogene",-0.00906588275122857,5.69551763974767
"14994","ENSG00000261037.1","lincRNA",-0.0329472266140466,5.20200455879868
"12154","ENSG00000113916.17","protein_coding",-0.0171865414199672,5.4164435065538
"11384","ENSG00000281473.1","lincRNA",0.00252164085594847,4.67438525123882
"2020","ENSG00000154027.18","protein_coding",0.0129644991051132,5.59901350652599
"3581","ENSG00000122224.17","protein_coding",-0.0204007846236191,6.25422530045328
"14355","ENSG00000238721.1","snRNA",0.0349338288153364,5.52048814211444
